brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,total_macronutrients,sugar_carb_ratio,saturated_fat_ratio,fiber_carb_ratio,protein_energy_pct,carb_energy_pct,fat_energy_pct,macronutrient_balance
"Sainsbury's, Sainsburys, By sainsbury's",United Kingdom,500 g,"Plant-based foods and beverages, Plant-based foods, Condiments, Fruits and vegetables based foods, Vegetables based foods, Sauces, Tomatoes and their products, Tomato sauces, Tomato purées, Groceries","Vegetarian, Vegan, FSC, FSC Mix",a,a,1.0,31.0,0.8,0.4,4.2,3.7,0.5,1.5,7.5e-05,3e-05,6.5,0.8809523809523809,0.5,0.11904761904761904,19.35483870967742,54.19354838709678,23.225806451612904,3.1666666666666665
The Foraging Fox,en:gb,240g,"Condiments, Sauces, Mayonnaises","No gluten,100% natural,Natural product,No milk,Without addition of dairy products,No added sugar,Cage-free eggs",e,c,3.0,717.0,52.0,8.7,0.3,0.1,0.1,1.8,0.9,0.36,54.099999999999994,0.33333333333333337,0.1673076923076923,0.33333333333333337,1.00418410041841,0.16736401673640167,65.27196652719665,0.03962264150943397
Sainsbury's taste the difference,en:gb,100 g,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates","Vegetarian, Vegan",e,d,4.0,599.0,45.7,14.55,34.5,27.4,8.8,8.0,0.08,0.032,88.2,0.7942028985507246,0.31838074398249455,0.255072463768116,5.342237061769616,23.03839732888147,68.6644407345576,0.9100642398286938
Tiffany,"Saudi Arabia, en:morocco",12,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, en:stuffed-wafers","Vegetarian, Vegan",e,c,4.0,499.0,24.3,14.55,64.0,31.112499999999997,2.3,6.3,0.2375,0.095,94.6,0.48613281249999996,0.5987654320987654,0.0359375,5.050100200400801,51.302605210420836,43.827655310621246,2.7786561264822134
Pilos,Roumanie,200 g,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages à pâte fraîche,Fromages à tartiner,Cottage cheeses",Nutriscore,c,d,4.0,97.0,5.0,3.4,2.0,0.0,0.0,11.0,0.75,0.3,18.0,0.0,0.6799999999999999,0.0,45.36082474226804,8.24742268041237,46.391752577319586,2.1666666666666665
"Fromarsac,Islos,Savencia",France,150g,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages de Grèce,Fromages pasteurisés,Fromages de brebis,Fetan,Blocs de feta","Végétarien,Pasteurisé,Certifié par Agrocert,AOP,en:superior-taste-award",d,d,3.0,271.0,23.0,13.8,0.0,0.0,0.0,16.0,2.3,0.92,39.0,0.0,0.6,0.0,23.616236162361623,0.0,76.38376383763837,0.6666666666666666
Léonce Blanc,France,320 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Petit-déjeuners,Produits à tartiner,Fruits et produits dérivés,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures d'abricot",Triman,c,a,4.0,166.0,0.5,0.1,40.0,31.112499999999997,1.4,0.6,0.03,0.012,41.1,0.7778124999999999,0.2,0.034999999999999996,1.4457831325301203,96.3855421686747,2.710843373493976,27.066666666666666
Hacendado,"Spain, Germany",250ml,"Bebidas y preparaciones de bebidas,Bebidas,Lácteos,Comidas fermentadas,Productos fermentados de la leche,Bebida lácteas,Bebidas fermentadas,Bebidas de leche fermentada,Kéfir","Vegetariano,Vegano,P",e,unknown,4.0,53.2,2.52,1.6,7.2,7.2,2.9,0.52,0.00095,0.00038,10.24,1.0,0.634920634920635,0.40277777777777773,3.909774436090226,54.13533834586466,42.63157894736842,2.1931818181818183
Tesco,"United Kingdom, en:ireland",300 g,"Dairies, Fermented foods, Fermented milk products, Cheeses, Fresh cheeses, en:cottage-cheeses",Suitable for vegetarians.,a,d,3.0,56.0,0.9,0.5,3.1,3.1,0.0,8.9,0.383,0.153,12.9,1.0,0.5555555555555556,0.0,63.57142857142858,22.142857142857146,14.464285714285714,6.315789473684211
"Lindt & Sprüngli, Lindt, Lindt Excellence","Ireland, en:united-kingdom",100g,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates","Vegetarian, Vegan",e,e,4.0,535.0,32.0,14.55,52.0,31.112499999999997,0.0,6.0,0.1,0.04,90.0,0.5983173076923076,0.4546875,0.0,4.485981308411215,38.87850467289719,53.83177570093458,1.7575757575757576
HERTA,France,230 g,"Aliments d'origine végétale, Aliments et boissons à base de végétaux, Céréales et dérivés, Céréales et pommes de terre, Pâte feuilletée à la matière grasse végétale, Pâtes feuilletées, Pâtes à tarte, en:puff-pastry-sheets, Aides culinaires, en:Baking Mixes, en:Frozen baking mixes, en:Refrigerated baking mixes","No colorings, Nutriscore, Nutriscore Grade D, Triman, Végétarien, en:no-palm-oil",d,d,3.0,392.6,20.0,12.0,43.0,1.7,1.5,5.9,0.89,0.356,68.9,0.03953488372093023,0.6,0.03488372093023256,6.0112073357106475,43.81049414161996,45.84819154355578,2.3285714285714283
Nautica,"France,Roumanie",100 g,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Poissons fumés,Truites,Truites fumées","Responsible aquaculture, Responsible aquaculture ASC, Triman, en:high-in-omega-3",e,e,4.0,168.0,9.7,1.7,0.0,0.0,0.0,20.1,2.3499999999999996,0.9400000000000001,29.8,0.0,0.1752577319587629,0.0,47.85714285714286,0.0,51.96428571428571,1.8785046728971966
"Kinder,Ferrero","Frankreich,Deutschland,Marokko",150 g,"Imbiss,Süßer Snack,Kekse und Kuchen,en:Biscuits and crackers,Kekse,en:Biscuits et gâteaux","Cocoa Life,Grüner Punkt",e,d,4.0,524.0,28.1,14.55,59.8,31.112499999999997,2.9,7.2,0.334,0.1336,95.10000000000001,0.5202759197324415,0.5177935943060499,0.048494983277591976,5.4961832061068705,45.64885496183206,48.26335877862596,2.3024054982817868
"Herta, Knacki",France,350 g,"Viandes et dérivés,Surgelés,Viandes,Charcuteries,Saucisses,Saucisses françaises,Saucisses de Strasbourg,Knacks industrielles, Saucisses de porc","Made in France, Nutriscore, Nutriscore Grade D, Triman, en:no-colorings",e,f,4.0,259.8,23.0,8.7,1.2,1.0,0.0,12.0,1.819,0.7276,36.2,0.8333333333333334,0.3782608695652174,0.0,18.475750577367204,1.8475750577367205,79.67667436489607,0.5499999999999999
Aldi,en:gb,500 g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Puffed cereal cakes, Puffed rice cakes","Vegetarian, Vegan",b,d,3.0,381.0,3.2,0.7,77.2,1.3,4.1,8.9,0.21,0.084,89.30000000000001,0.01683937823834197,0.21874999999999997,0.053108808290155435,9.343832020997375,81.0498687664042,7.559055118110236,20.5
Joyfuel,France,55g,"Snacks, Snacks sucrés, Confiseries, Barres, Compléments alimentaires, Compléments pour le Bodybuilding, Barres énergétiques, Barres protéinées, Barres énergétiques protéinées","Peu ou pas de sucre, Peu de sucre, Riche en protéines",not-applicable,unknown,4.0,375.0,15.0,8.6,32.0,2.6,3.5,20.75,0.5,0.2,67.75,0.08125,0.5733333333333334,0.109375,22.133333333333333,34.13333333333333,36.0,3.296875
Co-op,gb,500 g,"Sourdough-bread, Sourdough bread","Vegetarian, Vegan",b,unknown,3.0,231.0,2.1,0.2,43.0,2.5,4.6,7.4,0.9,0.36,52.5,0.05813953488372093,0.09523809523809523,0.10697674418604651,12.813852813852813,74.45887445887446,8.181818181818183,16.258064516129032
Sodebo,en:fr,320g,"Meals, Prepared salads, en:pasta-dishes","Nutriscore, en:nutriscore-grade-b",c,unknown,4.0,196.0,9.69,2.81,19.1,4.69,2.91,6.88,0.688,0.275,35.67,0.24554973821989529,0.2899896800825594,0.15235602094240838,14.040816326530612,38.9795918367347,44.494897959183675,2.430308699719364
Allinson’s,"Gibraltar, en:united-kingdom",1 kg,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours,Strong-white-bread-flour,flours,Bread flour","Vegetarian, Vegan",a,a,1.0,348.0,1.7,0.3,70.0,0.5,3.3,12.0,0.03,0.012,83.7,0.007142857142857143,0.17647058823529413,0.04714285714285714,13.793103448275861,80.45977011494253,4.396551724137931,30.370370370370367
Doritos,en:United Kingdom,230g,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips","Vegetarian, Contains milk",c,b,3.0,471.0,20.0,1.8,64.0,1.1,6.8,6.5,0.66,0.264,90.5,0.0171875,0.09,0.10625,5.520169851380043,54.35244161358811,38.21656050955414,3.357142857142857
Hacendado,"Saudi Arabia, en:morocco",500 g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","Vegetarian, Vegan",unknown,unknown,4.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
Sainsbury's,Royaume-Uni,496g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Flatbreads, White breads, Wheat breads, Wheat flatbreads, Tortilla wraps","Sustainable, Vegetarian, Source of fibre, Sustainable Palm Oil, Vegan, High fibres",a,b,4.0,284.0,4.68,0.968,48.4,2.26,8.06,9.35,0.81,0.324,62.43,0.046694214876033056,0.20683760683760685,0.16652892561983473,13.169014084507042,68.16901408450704,14.830985915492956,10.167253521126762
Maître Jean Pierre,"France,Allemagne,Espagne",500 g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Breads, Rye breads, Wholemeal breads","Organic, Vegetarian, EU Organic, Vegan, DE-ÖKO-001, EU Agriculture, European Vegetarian Union, European Vegetarian Union Vegan, Nutriscore, Nutriscore Grade A, AB Agriculture Biologique",a,a-plus,4.0,200.0,1.7,0.5,36.0,3.2,9.05,5.3,1.2,0.48,43.0,0.08888888888888889,0.29411764705882354,0.2513888888888889,10.6,72.0,7.6499999999999995,15.296296296296294
Benco,France,800 g,"Cacao et dérivés,Cacaos et chocolats en poudre,Cacaos en poudre","Point Vert, Fabriqué en France, Nutriscore, Nutriscore B",e,f,4.0,377.0,2.3,1.4,80.0,31.112499999999997,6.7,4.8,0.22,0.088,87.1,0.38890624999999995,0.6086956521739131,0.08375,5.092838196286472,84.88063660477454,5.490716180371353,25.6969696969697
Bonne Maman,"France, en:united-kingdom",370 g,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Citrus jams, Orange jams, en:marmalades",No gluten,d,b,4.0,240.0,0.1,0.0,59.0,31.112499999999997,0.6,0.3,0.0,0.0,59.4,0.5273305084745762,0.0,0.010169491525423728,0.5,98.33333333333333,0.37500000000000006,53.9090909090909
Bridélice,France,497 g,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Crèmes, Crèmes épaisses, Crème de lait légère épaisse avec 15 à 20% de matières grasses rayon frais, Crèmes légères","French milk, Triman, en:made-in-france",d,b,4.0,169.0,15.0,10.0,6.0,3.9,2.9,2.5,0.275,0.11,23.5,0.65,0.6666666666666666,0.48333333333333334,5.9171597633136095,14.201183431952662,79.88165680473372,0.53125
Harrys,France,280 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains de mie blancs nature","Fabriqué en France,Sans sucre ajouté,Sans additifs,Sans huile de palme,Nutriscore,Nutriscore B,Blé français,Triman",c,a,4.0,281.0,5.2,0.5,49.0,7.0,3.5,8.0,1.1,0.44,62.2,0.14285714285714285,0.09615384615384615,0.07142857142857142,11.387900355871885,69.7508896797153,16.654804270462634,9.193548387096774
Bjorg,"France,Switzerland",375 g,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Cereals with fruits,Mueslis,Bircher-style mueslis,Mueslis with fruits,Bircher-style mueslis with fruits,Bircher-style sugar free muesli flakes with fruits","Organic,Certified by Ecocert,EU Organic,Non-EU Agriculture,Source of fibre,Certified B Corporation,DE-ÖKO-001,EU Agriculture,EU/non-EU Agriculture,High fibres,Made in Germany,No added sugar,Nutriscore,Nutriscore Grade A,AB Agriculture Biologique,fr:Céréales complètes",a,a,1.0,344.0,6.0,0.9,53.0,9.0,9.05,12.0,0.02,0.008,71.0,0.16981132075471697,0.15,0.1707547169811321,13.953488372093023,61.627906976744185,15.69767441860465,9.285714285714286
Marie,"France,Switzerland",280 g,"Meals,Meals with fish,Rice dishes,Fresh meals,Meals with shellfish,Microwave meals,Dishes with scallops,Leeks fondue,fr:Plats préparés à réchauffer au bain-marie,fr:Plats à base de mollusques","No preservatives,Cooked in France,No colorings,Nutriscore,Nutriscore Grade B,Triman,fr:Recette-sans-additif-ajoute",c,b,3.0,144.0,6.2,3.0,16.0,1.2,0.6,5.8,0.59,0.236,28.0,0.075,0.48387096774193544,0.0375,16.11111111111111,44.44444444444444,38.75,3.0277777777777777
Carrefour,"France, Italy, Poland, Romania, en:morocco",225 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Petits pains grillés","Source de fibres alimentaires, Riche en fibres, Fabriqué en France, Sans huile de palme, Nutriscore, Nutriscore A",b,a,4.0,408.0,10.0,0.9,66.0,4.2,6.9,10.0,1.0,0.4,86.0,0.06363636363636364,0.09,0.10454545454545455,9.803921568627452,64.70588235294117,22.058823529411764,6.909090909090909
"Le Fromage Fouetté Madame Loïk, Paysan Breton",France,460 g,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Produits à tartiner, Fromages, Produits à tartiner salés, Fromages à tartiner, Fromage fouetté","No artificial flavors, No preservatives, fr:Concours général agricole, No artificial colors, No artificial colours or flavours, No colorings, Produced in Brittany, fr:Médaille d'or du Concours général agricole, fr:Médaille d'or du concours général agricole 2020, en:green-dot",d,c,3.0,252.0,24.0,14.55,3.0,3.0,0.0,5.9,1.1,0.44,32.9,1.0,0.6062500000000001,0.0,9.365079365079366,4.761904761904762,85.71428571428571,0.35600000000000004
"Candia,Sodiaal","Belgique,France,Suisse",1 L e,"Produits laitiers,Laits,Laits homogénéisés,Laits demi-écrémés,Laits UHT","Lait Français,Nutriscore,Nutriscore A,Tidy man,en:Saveurs-de-l-annee-france,Info-tri-point-vert",b,c,1.0,47.0,1.6,1.0,4.8,4.8,2.9,3.3,0.1,0.04,9.7,1.0,0.625,0.6041666666666666,28.08510638297872,40.85106382978723,30.638297872340424,3.115384615384615
Carrefour,"France, Italy, Poland, Romania, en:morocco",270 g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Rusks, Toasts, en:wholemeal-rusks","Source de fibres alimentaires, Point Vert, Riche en fibres, Fabriqué en Espagne, Sans huile de palme, Nutriscore, Nutriscore A, Triman",a,a,4.0,370.0,5.6,0.7,59.0,3.8,9.05,14.0,0.92,0.368,78.6,0.06440677966101695,0.125,0.1533898305084746,15.135135135135137,63.78378378378379,13.621621621621621,11.06060606060606
Les 2 Vaches,France,460 g (4x115g),"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts brassés, Yaourts à la myrtille, Yaourts au lait de vache, Yaourts brassés aux fruits","Fair trade, Organic, EU Organic, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, Fair for Life, FR-BIO-01, French milk, Green Dot, Nutriscore, AB Agriculture Biologique, en:nutriscore-grade-b",c,a,4.0,91.0,2.6,2.3,13.1,13.0,2.9,3.5,0.1375,0.055,19.2,0.9923664122137404,0.8846153846153845,0.22137404580152673,15.384615384615385,57.58241758241758,25.71428571428572,4.611111111111112
"Jardin bio, Léa Nature",France,90 g,"Produits déshydratés,Bouillons de légumes déshydratés,Bouillons cube de légumes","Bio,Ecocert,Bio européen,Sans arômes artificiels,DE-ÖKO-001,Agriculture UE/Non UE,FR-BIO-01,Point Vert,Sans arômes ajoutés,Sans huile de palme,AB Agriculture Biologique",d,unknown,4.0,210.0,0.9,0.3,45.0,8.2,3.2,3.8,2.3499999999999996,0.9400000000000001,49.699999999999996,0.1822222222222222,0.3333333333333333,0.07111111111111111,7.238095238095238,85.71428571428571,3.8571428571428568,25.684210526315788
Milka,"Österreich,Bulgarien,Frankreich,Deutschland,Italien,Marokko,Niederlande,Polen,Rumänien,Thailand,Tunesien,Vereinigtes Königreich",100 g,"Imbiss,Süßer Snack,Kakao und Kakaoprodukte,Schokoladen,Milchschokoladen,Schokolade mit Haselnüssen,Milchschokolade mit Haselnüssen","Cocoa Life,Grüner Punkt,Hergestellt in der EU,Reine Kakaobutter,en:Cacao life",e,e,4.0,551.0,34.1,14.55,52.1,31.112499999999997,2.99,7.19,0.000599,0.00024,93.39,0.5971689059500959,0.42668621700879766,0.05738963531669866,5.219600725952813,37.82214156079855,55.69872958257713,1.689173789173789
Robinsons,"España,Reino Unido,Estados Unidos",1ltr,"Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de origen vegetal,Bebidas a base de frutas",Sin azúcares añadidos,c,c,4.0,7.0,0.0,0.0,0.6,0.6,2.9,0.0,0.21,0.084,0.6,1.0,0.0,1.0,0.0,34.285714285714285,0.0,0.6
Linwoods,"Francia,Irlanda,España,Reino Unido",425 g,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Semillas,Semillas de girasol y derivados,Semillas de girasol","Sin gluten,Ecológico,Vegetariano,Ecológico UE,Sin OMG,Agricultura no UE,Omega-3,Fuente de fibra alimentaria,Fuente de proteínas,Vegano,Agricultura UE,Agricultura UE/no UE,GB-ORG-05,Punto Verde,Rico en Omega 3,en:Soil Association Organic,en:Cold milled: preserves nutrients - easily absorbed",a,b,3.0,523.0,40.0,5.3,11.0,4.9,9.05,20.75,0.21,0.084,71.75,0.4454545454545455,0.1325,0.8227272727272728,15.86998087954111,8.413001912045889,68.83365200764818,0.774390243902439
Kellogg's,"France,Royaume-Uni,en:en",380 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Pépites de céréales croustillantes,Pépites de céréales au chocolat,Céréales pour petit déjeuner riches en fibres","en:Sustainable,Végétarien,Halal,Kascher,Huile de palme durable,en:Halal Food Authority,RSPO,en:North West kosher",unknown,d,4.0,484.0,22.2,1.5,57.8,4.2,2.9,8.22,0.39,0.156,88.22,0.0726643598615917,0.06756756756756757,0.050173010380622836,6.793388429752066,47.76859504132231,41.280991735537185,2.845689655172414
Flahavan's,"France,United Kingdom",500g,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Seeds, Cereals and their products, Breakfast cereals, Cereal grains, Porridge, Plain porridge","Vegetarian, Vegan",a,e,1.0,370.0,5.67,1.0,63.3,1.0,8.33,11.3,0.0333,0.0133,80.27,0.015797788309636653,0.1763668430335097,0.13159557661927332,12.216216216216216,68.43243243243244,13.791891891891892,11.184407796101949
Coca-Cola,"Romania, Spain, Ukraine, United Kingdom, en:moldova",1.25L,"bebidas-y-preparaciones-de-bebidas, bebidas, bebidas-carbonatadas, bebidas-endulzadas-artificialmente, sodas, bebidas-light, bebidas-de-cola, sodas-light, bebida-de-cola-light, es:bebida-de-cola-light, es:bebidas, es:bebidas-carbonatadas, es:bebidas-de-cola, es:bebidas-endulzadas-artificialmente, es:bebidas-light, fr:sodas-light","Bajo o sin azúcar,Contiene una fuente de fenilalanina,Sin azúcar",c,not-applicable,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hacendado,"France, en:morocco",750 ml,"Boissons, Sirops, Sirops aromatisés, Sirops de menthe","Vegetarian, Vegan",unknown,a,4.0,264.0,0.5,0.1,66.12,10.5,2.9,0.01,0.0,0.0,66.63000000000001,0.1588021778584392,0.2,0.043859649122807015,0.015151515151515152,100.0,1.7045454545454544,44.08666666666667
jannet,Tunisie,2L,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales,Boissons sans sucre ajouté,Eaux minérales naturelles,Eau minérale naturelle non gazeuse","Point Vert,Tidy man",a,not-applicable,4.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.00591,0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovomaltine,"Belgium,France,Luxembourg,Switzerland",100g,"Boissons, Boissons alcoolisées, Snacks, Snacks sucrés, Vins, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Vins français, Barres chocolatées, Alsace Grand Cru, Alsace Grand Cru Saering",Fabriqué en Suisse,not-applicable,d,4.0,89.0,2.8,1.6,13.5,10.0,0.0,2.0,0.13,0.052,18.3,0.7407407407407407,0.5714285714285715,0.0,8.98876404494382,60.67415730337079,28.314606741573034,4.078947368421053
Lu,"France,La Réunion",294g,"snacks, snacks-sucrés, biscuits-et-gâteaux, biscuits, biscuits-au-chocolat, biscuits-sablés, fr:biscuits-au-chocolat, en:biscuits-et-gâteaux, en:gâteaux, en:snacks-sucrés","No preservatives, Green Dot, Triman, Goût choco, Point Vert, en:no-colorings",e,c,4.0,514.0,26.2,12.9,62.9,29.0,2.86,5.71,0.31,0.124,94.80999999999999,0.4610492845786964,0.4923664122137405,0.04546899841017488,4.443579766536965,48.94941634241245,45.87548638132296,2.5224264705882353
Hacendado,España,400g.,"Botanas,Snacks dulces,Galletas y pasteles,Galletas",Punto Verde,d,c,4.0,416.0,18.0,1.8,48.0,19.0,9.05,5.0,1.1,0.44,71.0,0.3958333333333333,0.1,0.1885416666666667,4.807692307692308,46.15384615384615,38.94230769230769,2.789473684210526
Hacendado,España,800 g,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas","Vegetarian, Vegan",d,c,4.0,443.0,14.0,1.4,71.0,20.0,2.2,7.0,0.9825,0.393,92.0,0.28169014084507044,0.09999999999999999,0.03098591549295775,6.320541760722348,64.10835214446952,28.442437923250562,5.2
Hacendado,España,500 g,"Desayunos,Untables,Untables dulces,Productos apícolas,Productos agrícolas,Endulzantes,Mieles,Mieles de flores",Punto Verde,e,a,2.0,333.0,0.0,0.0,83.0,31.112499999999997,2.9,0.5,0.04,0.016,83.5,0.3748493975903614,0.0,0.034939759036144574,0.6006006006006006,99.69969969969969,0.0,83.5
Go-Tan,"Bélgica,Francia,Países Bajos,Noruega,España",215 ml,Hot sauces,"Sin gluten,Punto Verde",e,unknown,4.0,131.0,0.26,0.0,28.0,24.0,0.0,2.1,2.3499999999999996,0.9400000000000001,30.360000000000003,0.8571428571428571,0.0,0.0,6.412213740458015,85.49618320610686,1.7862595419847325,23.88888888888889
Heinz,"France,Germany",215ml,"Condiments, Sauces, Mayonnaises","Plein air, Œufs de poules élevées en plein air, Point Vert",unknown,d,3.0,644.0,52.0,1.5,3.0,1.5,2.9,0.8,0.39,0.156,55.8,0.5,0.028846153846153848,0.9666666666666667,0.4968944099378882,1.8633540372670807,72.67080745341616,0.07169811320754717
Yum Yum,"Belgique,Danemark,France,Allemagne,Thaïlande",60g,"Plant-based foods and beverages,Plant-based foods,Meals,Dried products,Pastas,Soups,Dried products to be rehydrated,Noodles,Dried meals,Instant noodles,Chinese noodles,Dehydrated soups,Instant noodle soups,Flavoured Asian noodles,Flavoured dehydrated Asian noodles,Vegan","Sustainable,Halal,Sustainable Palm Oil,Roundtable on Sustainable Palm Oil,Vegan",c,b,4.0,76.1,3.68,1.68,8.95,0.395,2.9,1.37,0.96,0.384,14.0,0.044134078212290505,0.45652173913043476,0.3240223463687151,7.201051248357425,47.04336399474376,43.521681997371886,2.2051282051282053
Sojade,"Belgium, Czech Republic, France, en:united-kingdom",400 g,"Plant-based foods and beverages, Fermented foods, Dairy substitutes, Desserts, Vegan products, Non-dairy desserts, Non-dairy fermented foods, Non-dairy yogurts, Soy milk yogurts, Plain soy yogurts, en:yogurts","no-gluten, organic, vegetarian, eu-organic, non-eu-agriculture, vegan, cz-bio-001, eu-agriculture, eu/non-eu-agriculture, fr-bio-01, nutriscore, nutriscore-grade-a, the-vegan-society, ab-agriculture-biologique, fr:agriculture-ue, agriculture-ue/non-ue, fr:agriculture-non-ue, cs:bio, bio-européen, riche-en-protéines-végétales, fr:sans-gluten, fr:sans-sucre, soja-français, soja-français-sans-ogm, végétalien, végétarien, gmo-free",a,a-plus,4.0,53.0,3.3,0.5,1.4,0.0,2.9,5.7,0.11,0.044,10.399999999999999,0.0,0.15151515151515152,1.0,43.0188679245283,10.566037735849056,56.0377358490566,1.6511627906976745
Coop,United Kingdom,500g,"dairies, fermented-foods, fermented-milk-products, desserts, dairy-desserts, fermented-dairy-desserts, yogurts, plain-fermented-dairy-desserts, plain-yogurts, greek-style-yogurts, plain-greek-style-yogurts, produits-fermentes, fr:produits-laitiers, produits-laitiers-fermentes, fr:yaourts, yaourts-nature","Vegetarian, Vegan",c,b,1.0,101.0,7.5,5.1,4.2,4.2,0.5,3.9,0.09,0.036,15.6,1.0,0.6799999999999999,0.11904761904761904,15.445544554455445,16.633663366336634,66.83168316831683,0.9529411764705882
Jacquet,France,410 g,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads","No added sugar, No additives, No palm oil, Nutriscore, Nutriscore Grade A, fr:Farine de blé français, Triman, en:green-dot",c,a,4.0,278.0,4.4,0.5,48.0,6.3,3.9,9.6,1.0,0.4,62.0,0.13125,0.11363636363636363,0.08125,13.81294964028777,69.06474820143885,14.244604316546763,10.666666666666666
Mirinda,Morocco,مقدار,en:fruit-sodas,"Vegetarian, Vegan",e,not-applicable,4.0,35.0,0.0,0.0,9.0,9.0,0.0,0.0,2.3499999999999996,0.9400000000000001,9.0,1.0,0.0,0.0,0.0,100.0,0.0,9.0
HACENDADO,"Portugal,España",200 g,"Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros","Sin gluten,Punto Verde",d,e,4.0,576.0,46.0,14.55,22.0,15.0,9.05,12.0,0.0,0.0,80.0,0.6818181818181818,0.31630434782608696,0.4113636363636364,8.333333333333332,15.277777777777779,71.875,0.723404255319149
Warburtons,United Kingdom,5,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, Bagel breads","Vegetarian, Kosher, Vegan, Halal, Halal Food Authority, Kashrut division of the London Beth Din, Vegetarian Society Approved, Vegetarian Society Approved Vegan",a,a,4.0,259.0,1.7,0.6,49.0,6.4,2.7,10.6,0.002,0.0008,61.300000000000004,0.1306122448979592,0.35294117647058826,0.05510204081632653,16.37065637065637,75.67567567567568,5.907335907335907,22.074074074074073
Holy Moly Dips,"France, en:united-kingdom",150g,"Plant-based foods and beverages,Plant-based foods,Condiments,Spreads,Plant-based spreads,Sauces,Dips,Guacamoles,Groceries","No gluten,Vegetarian,No preservatives,Vegan,Certified B Corporation,The Vegan Society",a,c,3.0,144.0,16.0,3.1,1.6,0.4,6.9,1.1,0.63,0.252,18.700000000000003,0.25,0.19375,1.0,3.055555555555556,4.444444444444445,100.0,0.15882352941176472
Hacendado,en:ma,500 g,en:cheeses,"Vegetarian, Vegan",d,d,4.0,230.0,18.0,12.0,6.0,6.0,2.9,10.5,1.7,0.68,34.5,1.0,0.6666666666666666,0.48333333333333334,18.26086956521739,10.434782608695652,70.43478260869566,0.868421052631579
